0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.033980171196162701e-04,-5.700260400772094727e-01,-9.609641856513917446e-04,-2.811189174652099609e+00,8.613587124273180962e-04,3.037068605422973633e+00,7.402257919311523438e-01,4.225366562604904175e-02,4.225366562604904175e-02,1.988712884485721588e-02,-1.817281730473041534e-02,-2.563098445534706116e-02,-9.325211867690086365e-03,5.096743628382682800e-02,3.003748692572116852e-02,-4.097211733460426331e-02,1.999999955296516418e-02,1.999999955296516418e-02,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.121171705424785614e-02,-6.169649958610534668e-01,-1.453374978154897690e-02,-2.821038484573364258e+00,2.790890932083129883e-01,3.113127231597900391e+00,5.630695223808288574e-01,4.225333780050277710e-02,4.225333780050277710e-02,-2.522325515747070312e-02,-1.136818602681159973e-01,5.988751351833343506e-02,1.891241967678070068e-02,4.055120050907135010e-01,4.811524972319602966e-02,-1.572398841381072998e-01,1.999999955296516418e-02,1.999999955296516418e-02,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.661662921309471130e-02,-6.731008291244506836e-01,-7.862063124775886536e-03,-2.812388181686401367e+00,4.467006921768188477e-01,3.160742521286010742e+00,5.216681361198425293e-01,4.225333780050277710e-02,4.225333780050277710e-02,6.862315814942121506e-03,-8.790744096040725708e-02,-4.806212615221738815e-03,1.083918381482362747e-02,2.246757000684738159e-01,6.726916134357452393e-02,-5.543042346835136414e-02,1.999999955296516418e-02,1.999999955296516418e-02,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.465687878429889679e-02,-7.125973105430603027e-01,-7.826709188520908356e-03,-2.805254936218261719e+00,5.667154788970947266e-01,3.194689989089965820e+00,4.929080605506896973e-01,4.225333780050277710e-02,4.225333780050277710e-02,5.982175469398498535e-03,-5.718201026320457458e-02,-2.797638298943638802e-03,1.486815512180328369e-02,1.981438100337982178e-01,8.138851821422576904e-02,-4.759203270077705383e-02,1.999999955296516418e-02,1.999999955296516418e-02,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.724788896739482880e-02,-7.332723140716552734e-01,-1.658880151808261871e-02,-2.801678419113159180e+00,6.149564385414123535e-01,3.188433647155761719e+00,4.530292749404907227e-01,4.225333780050277710e-02,4.225333780050277710e-02,7.591220084577798843e-03,-4.569051414728164673e-02,-1.453161705285310745e-02,1.581475324928760529e-02,1.688838452100753784e-01,-8.356110192835330963e-03,-1.316886693239212036e-01,1.999999955296516418e-02,1.999999955296516418e-02,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.977844163775444031e-02,-7.536137104034423828e-01,-1.142685022205114365e-02,-2.792932271957397461e+00,6.965524554252624512e-01,3.193795919418334961e+00,4.155204296112060547e-01,4.225366562604904175e-02,4.225366562604904175e-02,-2.044909074902534485e-02,-2.745987102389335632e-02,8.497104980051517487e-03,1.151052862405776978e-02,8.527874946594238281e-02,2.264349721372127533e-02,-2.120444364845752716e-02,1.999999955296516418e-02,1.999999955296516418e-02,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.981184631586074829e-02,-7.538816928863525391e-01,-1.143361534923315048e-02,-2.793750047683715820e+00,6.967238783836364746e-01,3.193927526473999023e+00,4.155594706535339355e-01,4.225333780050277710e-02,4.225333780050277710e-02,-5.044938297942280769e-04,8.343954687006771564e-04,2.201078896177932620e-04,1.188385358545929193e-04,1.331751991529017687e-04,8.364034147234633565e-05,5.184462133911438286e-05,1.999999955296516418e-02,1.999999955296516418e-02,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.981522887945175171e-02,-7.538853287696838379e-01,-1.143027469515800476e-02,-2.793751716613769531e+00,6.967175602912902832e-01,3.193929433822631836e+00,4.155616760253906250e-01,4.225333780050277710e-02,4.225333780050277710e-02,9.521827450953423977e-04,-3.792000061366707087e-04,1.502859231550246477e-04,-8.478941163048148155e-05,-5.064340075477957726e-04,-1.637414388824254274e-04,-3.740172542165964842e-04,1.999999955296516418e-02,1.999999955296516418e-02,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.981184631586074829e-02,-7.538853287696838379e-01,-1.143027469515800476e-02,-2.793751716613769531e+00,6.967188715934753418e-01,3.193926811218261719e+00,4.155606329441070557e-01,4.225333780050277710e-02,4.225333780050277710e-02,-4.043007211294025183e-04,-4.142562102060765028e-04,-7.752504461677744985e-05,-3.476213314570486546e-04,4.325794725446030498e-05,-1.374165731249377131e-04,5.947158671915531158e-03,1.999999955296516418e-02,1.999999955296516418e-02,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.981113664805889130e-02,-7.538816928863525391e-01,-1.143194548785686493e-02,-2.793748378753662109e+00,6.967182159423828125e-01,3.193928480148315430e+00,4.155660867691040039e-01,4.225333780050277710e-02,4.225333780050277710e-02,-3.574688453227281570e-04,1.126675284467637539e-03,-3.394671948626637459e-04,6.386454915627837181e-04,-2.298577746842056513e-04,-5.235641947365365922e-05,6.067035137675702572e-04,1.999999955296516418e-02,1.999999955296516418e-02,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
