1.099999994039535522e-01,-9.198092855513095856e-03,-4.649284183979034424e-01,-2.006965875625610352e-02,-8.770836591720581055e-01,-2.743474394083023071e-02,-8.998702466487884521e-02,2.573664188385009766e-01,-1.295650145038962364e-03,-6.327365990728139877e-04,-4.583534784615039825e-03,-3.371086344122886658e-02,5.774082615971565247e-03,1.142238639295101166e-02,5.111731123179197311e-03,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
1.199999973177909851e-01,-1.003438141196966171e-02,-4.654312133789062500e-01,-2.166573330760002136e-02,-9.000168442726135254e-01,-2.527317777276039124e-02,-8.434943109750747681e-02,2.592723667621612549e-01,-3.182998625561594963e-03,-1.349309808574616909e-03,-3.526784246787428856e-03,-3.096632659435272217e-02,6.375481840223073959e-03,9.004386141896247864e-03,4.536624997854232788e-03,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
1.299999952316284180e-01,-1.157867163419723511e-02,-4.662803411483764648e-01,-2.239001914858818054e-02,-9.224618077278137207e-01,-2.249623276293277740e-02,-7.923252880573272705e-02,2.603986561298370361e-01,-5.242940969765186310e-03,-1.083711278624832630e-03,-1.549850130686536431e-04,-3.165936842560768127e-02,8.321437053382396698e-03,8.276360109448432922e-03,1.535462914034724236e-03,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
1.400000005960464478e-01,-1.323453243821859360e-02,-4.671663939952850342e-01,-2.241841889917850494e-02,-9.439393281936645508e-01,-1.894438266754150391e-02,-7.446571439504623413e-02,2.613716423511505127e-01,-3.963175229728221893e-03,-1.275020302273333073e-03,1.127838040702044964e-04,-3.000262379646301270e-02,9.077097289264202118e-03,7.308703381568193436e-03,3.086357144638895988e-03,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
1.500000059604644775e-01,-1.464140973985195160e-02,-4.682337045669555664e-01,-2.242546714842319489e-02,-9.642553329467773438e-01,-1.545903738588094711e-02,-7.048612087965011597e-02,2.623000144958496094e-01,-4.236795008182525635e-03,-1.883526449091732502e-03,1.114209080697037280e-04,-2.815802395343780518e-02,9.466168470680713654e-03,5.598789546638727188e-03,1.498642843216657639e-03,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
1.599999964237213135e-01,-1.623911783099174500e-02,-4.689800441265106201e-01,-2.242416329681873322e-02,-9.836668968200683594e-01,-1.204396691173315048e-02,-6.672122329473495483e-02,2.631369531154632568e-01,-4.283615853637456894e-03,-6.964260246604681015e-04,2.113192567776422948e-05,-2.649617753922939301e-02,9.058440104126930237e-03,7.173710502684116364e-03,2.924305154010653496e-03,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
1.700000017881393433e-01,-1.750090159475803375e-02,-4.690944552421569824e-01,-2.242656052112579346e-02,-1.000168204307556152e+00,-8.985908702015876770e-03,-6.313065439462661743e-02,2.638259530067443848e-01,-3.228405257686972618e-03,-1.971890160348266363e-04,-7.017290772637352347e-05,-2.499003708362579346e-02,1.053304038941860199e-02,6.740492768585681915e-03,1.897040172480046749e-03,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
1.800000071525573730e-01,-1.750090159475803375e-02,-4.690944552421569824e-01,-2.242656052112579346e-02,-1.000168204307556152e+00,-8.985908702015876770e-03,-6.313065439462661743e-02,2.638259530067443848e-01,-3.228405257686972618e-03,-1.971890160348266363e-04,-7.017290772637352347e-05,-2.499003708362579346e-02,1.053304038941860199e-02,6.740492768585681915e-03,1.897040172480046749e-03,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
1.899999976158142090e-01,-1.753644272685050964e-02,-4.688601791858673096e-01,-2.241804450750350952e-02,-1.001099586486816406e+00,-8.862540125846862793e-03,-6.305414438247680664e-02,2.638481855392456055e-01,-3.917529538739472628e-04,-6.290179444476962090e-04,-1.566712453495711088e-04,-1.151687582023441792e-03,-1.531717862235382199e-04,-6.497083086287602782e-05,-1.012172433547675610e-04,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
2.000000029802322388e-01,-1.751724258065223694e-02,-4.688189923763275146e-01,-2.234475128352642059e-02,-1.001279950141906738e+00,-8.863992989063262939e-03,-6.305665522813796997e-02,2.638479173183441162e-01,-8.750023880566004664e-06,6.430143548641353846e-05,7.828014204278588295e-04,1.493756572017446160e-04,-1.129680094891227782e-05,-5.235737990005873144e-05,9.152197162620723248e-05,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
2.099999934434890747e-01,-1.751674897968769073e-02,-4.688375294208526611e-01,-2.234422415494918823e-02,-1.001286864280700684e+00,-8.863997645676136017e-03,-6.305665522813796997e-02,2.638479173183441162e-01,2.796411536110099405e-05,-9.053052781382575631e-05,-3.339586385209258879e-07,7.310922228498384356e-05,-2.465480611135717481e-05,-1.262136538571212441e-05,5.806018452858552337e-05,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
2.199999988079071045e-01,-1.751732453703880310e-02,-4.688312411308288574e-01,-2.234787493944168091e-02,-1.001289129257202148e+00,-8.864483796060085297e-03,-6.305627524852752686e-02,2.638462781906127930e-01,-9.994907486543525010e-06,-4.620861363946460187e-05,-7.031166205706540495e-06,5.050997788202948868e-05,-7.908670340839307755e-06,1.352583603875245899e-05,3.259803634136915207e-05,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
2.300000041723251343e-01,-1.751732453703880310e-02,-4.688258171081542969e-01,-2.234729938209056854e-02,-1.001286506652832031e+00,-8.864694274961948395e-03,-6.305665522813796997e-02,2.638466656208038330e-01,-1.426629660272737965e-05,5.232894181972369552e-05,4.294259724701987579e-06,-4.987532520317472517e-06,2.464038516336586326e-05,-1.374409384879982099e-05,-3.352890416863374412e-05,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
2.399999946355819702e-01,-1.751674897968769073e-02,-4.688306450843811035e-01,-2.234729938209056854e-02,-1.001286268234252930e+00,-8.864958770573139191e-03,-6.305705010890960693e-02,2.638454139232635498e-01,2.978207157866563648e-05,9.646883881941903383e-06,7.533669759141048416e-06,-6.382667834259336814e-07,-5.193881588638760149e-05,-4.231845377944409847e-05,-2.302458597114309669e-05,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
2.500000000000000000e-01,-1.751732453703880310e-02,-4.688315689563751221e-01,-2.234787493944168091e-02,-1.001289129257202148e+00,-8.865853771567344666e-03,-6.305627524852752686e-02,2.638447582721710205e-01,1.628536892894771881e-06,-7.047737017273902893e-05,-4.624533539754338562e-05,-3.113528146059252322e-05,-4.454522422747686505e-05,-7.919218205643119290e-07,-5.765424430137500167e-05,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
2.599999904632568359e-01,-1.751790195703506470e-02,-4.688290953636169434e-01,-2.234729938209056854e-02,-1.001288533210754395e+00,-8.864940144121646881e-03,-6.305665522813796997e-02,2.638465166091918945e-01,-3.332691267132759094e-05,4.407103460835060105e-06,-2.924342879850883037e-05,-7.697858382016420364e-05,4.264358722139149904e-05,-3.166868918924592435e-05,1.013801738736219704e-04,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
2.700000107288360596e-01,-1.751732453703880310e-02,-4.688294231891632080e-01,-2.234790287911891937e-02,-1.001286745071411133e+00,-8.865647017955780029e-03,-6.305702775716781616e-02,2.638460099697113037e-01,3.458039145698421635e-06,-6.950335955480113626e-05,-6.665095133939757943e-05,8.279163012048229575e-05,-2.466455043759196997e-05,-4.256600368535146117e-05,6.779030081816017628e-05,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
2.800000011920928955e-01,-1.751674897968769073e-02,-4.688285887241363525e-01,-2.234845235943794250e-02,-1.001286387443542480e+00,-8.865401148796081543e-03,-6.305627524852752686e-02,2.638462781906127930e-01,5.181262531550601125e-05,5.638677612296305597e-05,-1.125665730796754360e-04,3.908573489752598107e-06,4.510489361564395949e-06,3.759278342840843834e-06,7.870275294408202171e-05,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
2.899999916553497314e-01,-1.751790195703506470e-02,-4.688295125961303711e-01,-2.234729938209056854e-02,-1.001286149024963379e+00,-8.865647017955780029e-03,-6.305589526891708374e-02,2.638462781906127930e-01,-2.540206696721725166e-05,-2.328381560801062733e-05,6.526830929942661896e-06,4.271443322068080306e-05,-2.415904054942075163e-05,2.083403524011373520e-05,1.037033871398307383e-04,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
3.000000119209289551e-01,-1.751790195703506470e-02,-4.688306450843811035e-01,-2.234787493944168091e-02,-1.001284837722778320e+00,-8.863788098096847534e-03,-6.305665522813796997e-02,2.638449966907501221e-01,-3.188547270838171244e-05,-5.664029959007166326e-05,-5.383836105465888977e-05,-1.083244751498568803e-05,4.918571721646003425e-05,-3.338667738717049360e-05,-1.233682633028365672e-05,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
3.100000023841857910e-01,-1.751732453703880310e-02,-4.688285887241363525e-01,-2.234738133847713470e-02,-1.001287221908569336e+00,-8.865856565535068512e-03,-6.305702775716781616e-02,2.638460099697113037e-01,1.751179843267891556e-05,1.080405345419421792e-04,6.227232006494887173e-06,-1.922511182783637196e-05,-4.436923336470499635e-05,-5.686970689566805959e-05,4.813029954675585032e-05,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
3.199999928474426270e-01,-1.751674897968769073e-02,-4.688296914100646973e-01,-2.234662696719169617e-02,-1.001283884048461914e+00,-8.865642361342906952e-03,-6.305664777755737305e-02,2.638452649116516113e-01,9.968358062906190753e-05,1.704940223135054111e-05,-1.366098604194121435e-05,1.334052212769165635e-04,-2.215600761701352894e-05,-3.303022094769403338e-05,-3.828034459729678929e-05,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
3.300000131130218506e-01,-1.751732453703880310e-02,-4.688296914100646973e-01,-2.234729938209056854e-02,-1.001285195350646973e+00,-8.865858428180217743e-03,-6.305665522813796997e-02,2.638455033302307129e-01,-2.719113763305358589e-05,-3.668330464279279113e-05,8.873490514815784991e-06,-5.112533017381792888e-06,-4.491359504754655063e-05,-1.769862137734889984e-05,-6.195375590323237702e-07,1.000000014901161194e-01,-1.000000014901161194e-01,1.999999955296516418e-02
